"date";"Ïàé";"Ñ×À";"id"
2021-02-01;5654.02;984182003.62;3183
2021-01-29;5450.38;928186274.76;3183
2021-01-28;5607.6;938434618.36;3183
2021-01-27;5529.36;902557839.86;3183
2021-01-26;5603.44;899902278.93;3183
2021-01-25;5662.39;893662866.34;3183
2021-01-22;5603.66;863180474.03;3183
2021-01-21;5571.7;853053746.01;3183
2021-01-20;5522.97;837930972.63;3183
2021-01-19;5467.58;823054191.19;3183
2021-01-18;5393.92;763761043.7;3183
2021-01-15;5364.8;749978050.8;3183
2021-01-14;5402.65;743630534.06;3183
2021-01-13;5425.44;730436849.16;3183
2021-01-12;5454.77;730521576.04;3183
2021-01-11;5515.42;725317423.2;3183
2020-12-31;5293.27;694580091.65;3183
2020-12-30;5331.75;693445104.61;3183
2020-12-29;5268.86;682771186.22;3183
2020-12-28;5277.33;667326263.87;3183
2020-12-25;5306.18;664468218.09;3183
2020-12-24;5301.98;641279409.84;3183
2020-12-23;5358.79;638344398.27;3183
2020-12-22;5409.6;641423510.71;3183
2020-12-21;5303.98;625311405.1;3183
2020-12-18;5210.24;612991700.04;3183
2020-12-17;5214.09;610408101.99;3183
2020-12-16;5200.94;598209776.77;3183
2020-12-15;5146.43;575814160.42;3183
2020-12-14;5102.65;551793154.09;3183
2020-12-11;5134.81;549793648.5;3183
2020-12-10;5117.55;543756572.59;3183
2020-12-09;5071.01;522580237.48;3183
2020-12-08;5175.2;531614801.12;3183
2020-12-07;5157.96;527087894.33;3183
2020-12-04;5218.4;527079354.03;3183
2020-12-03;5160.29;511189915.07;3183
2020-12-02;5191.99;509081838.84;3183
2020-12-01;5169.8;501639028.5;3183
2020-11-30;5070.88;487458860.24;3183
2020-11-27;5023.82;479498825.26;3183
2020-11-26;4982.38;468046886.65;3183
2020-11-25;4999.04;470391298.21;3183
2020-11-24;4969.12;464739704.71;3183
2020-11-23;4973.4;461912840.23;3183
2020-11-20;4956.23;455441191.47;3183
2020-11-19;4930.4;449521216.68;3183
2020-11-18;4876.44;440498930.46;3183
2020-11-17;4952.69;447656725.14;3183
2020-11-16;4987.02;445459880.15;3183
2020-11-13;4916.34;430361778.46;3183
2020-11-12;4786.39;413624414.07;3183
2020-11-11;4838.53;415106556.85;3183
2020-11-10;4767.35;410231741.44;3183
2020-11-09;4847.4;414339555.86;3183
2020-11-06;5004.73;424715515.82;3183
2020-11-05;5056.81;426476957.64;3183
2020-11-03;4774.21;377141733;3183
2020-11-02;4624.78;363425308.16;3183
2020-10-30;4617.24;359472531.04;3183
2020-10-29;4711.54;364822452.84;3183
2020-10-28;4491.12;341931707.52;3183
2020-10-27;4653.54;355566627;3183
2020-10-26;4585.25;348791858.02;3183
2020-10-23;4725.99;359434314.83;3183
2020-10-22;4706.49;355349137.24;3183
2020-10-21;4721.65;354971375.18;3183
2020-10-20;4666.9;344399440.48;3183
2020-10-19;4661.7;338268648.88;3183
2020-10-16;4702.85;338789960.18;3183
2020-10-15;4668.73;334891081.49;3183
2020-10-14;4688.34;331027730.31;3183
2020-10-13;4717.21;331602278.38;3183
2020-10-12;4710.11;331047342.31;3183
2020-10-09;4673.55;322346219.57;3183
2020-10-08;4630.87;317115515.87;3183
2020-10-07;4611.34;303170461.41;3183
2020-10-06;4537.04;295696956.71;3183
2020-10-05;4593.08;289036616.99;3183
2020-10-02;4470.38;281016434.59;3183
2020-10-01;4653.36;290897069.38;3183
2020-09-30;4593.97;290176838.1;3183
2020-09-29;4532.89;282534183.99;3183
2020-09-28;4432.09;269673357.29;3183
2020-09-25;4374.14;264786388.91;3183
2020-09-24;4253.17;257480730.33;3183
2020-09-23;4274.69;261380041.93;3183
2020-09-22;4351.76;264532298.79;3183
2020-09-21;4189;255269469.8;3183
2020-09-18;4197.96;253926859.37;3183
2020-09-17;4210.48;253845555.23;3183
2020-09-16;4279.5;255920214.24;3183
2020-09-15;4283.83;256281050;3183
2020-09-14;4228.24;246722403.82;3183
2020-09-11;4203.55;244372826.42;3183
2020-09-10;4260.26;243997087.09;3183
2020-09-09;4322.31;245214448.1;3183
2020-09-08;4216.58;237091074.23;3183
2020-09-07;4331.23;240448729.95;3183
2020-09-04;4348.47;240959738.1;3183
2020-09-03;4348.7;237803844.61;3183
2020-09-02;4536.58;246803486.53;3183
2020-09-01;4482.64;242300517.19;3183
2020-08-31;4482.53;241533542.17;3183
2020-08-28;4511.81;238456234.16;3183
2020-08-27;4453.41;235206412.07;3183
2020-08-26;4414.26;230617199.04;3183
2020-08-25;4342.4;223780353.48;3183
2020-08-24;4294.53;221289653.85;3183
2020-08-21;4242.89;217418918;3183
2020-08-20;4208.93;211234794.81;3183
2020-08-19;4195.51;208328818.63;3183
2020-08-18;4207.73;208810093.01;3183
2020-08-17;4184.06;208195073.37;3183
2020-08-14;4200.06;210660803.73;3183
2020-08-13;4186.97;209323459.37;3183
2020-08-12;4188.39;211068175.72;3183
2020-08-11;4140.29;208188774.62;3183
2020-08-10;4207.22;212721231.74;3183
2020-08-07;4195.15;210895323.72;3183
2020-08-06;4264.82;214397678.12;3183
2020-08-05;4256.43;214945392.68;3183
2020-08-04;4259.73;214229803.79;3183
2020-08-03;4202.73;212201221.56;3183
2020-07-31;4129.74;208405999.88;3183
2020-07-30;3969.87;198788260.46;3183
2020-07-29;3924.84;194940946.45;3183
2020-07-28;3843.73;190912422.23;3183
2020-07-27;3869.29;191986280.92;3183
2020-07-24;3787.66;187936102.45;3183
2020-07-23;3838.23;190006586.02;3183
2020-07-22;3909;193984077.7;3183
2020-07-21;3954.45;191005614.26;3183
2020-07-20;3993.02;192872389.95;3183
2020-07-17;3849.68;185848863.02;3183
2020-07-16;3833.49;174687532.14;3183
2020-07-15;3878.95;176758975.02;3183
2020-07-14;3828.55;174050195.11;3183
2020-07-13;3815.62;173162440.63;3183
2020-07-10;3889.07;172494248.26;3183
2020-07-09;3889.51;171427888.84;3183
2020-07-08;3889.84;163311537.89;3183
2020-07-07;3788.43;157989083.41;3183
2020-07-06;3763.03;154299324.55;3183
2020-07-03;3688.76;150278133.33;3183
2020-07-02;3687.6;148785719.69;3183
2020-06-30;3618.7;146013320.2;3183
2020-06-29;3521.63;132169597.4;3183
2020-06-26;3484.81;128907843.9;3183
2020-06-25;3541.69;125928932.26;3183
2020-06-23;3625.04;128361609.72;3183
2020-06-22;3594.09;127635747.47;3183
2020-06-19;3577.86;127935887.91;3183
2020-06-18;3573.44;127444184.87;3183
2020-06-17;3553.14;126670478.36;3183
2020-06-16;3573.9;128040044.39;3183
2020-06-15;3429.91;121882841.26;3183
2020-06-11;3342.79;119967045.67;3183
2020-06-10;3512.37;125964927.67;3183
2020-06-09;3497.45;125726187.88;3183
2020-06-08;3517.73;126445189.69;3183
2020-06-05;3485.84;124284557.23;3183
2020-06-04;3404.64;121200788.93;3183
2020-06-03;3457.26;122987316.13;3183
2020-06-02;3458.78;123041147;3183
2020-06-01;3466.58;123367201.13;3183
2020-05-29;3466.25;123240046.5;3183
2020-05-28;3440.89;122338522.84;3183
2020-05-27;3472.84;122054545.08;3183
2020-05-26;3459.43;121594987.45;3183
2020-05-25;3448.16;121530913.73;3183
2020-05-22;3401.62;119887462.94;3183
2020-05-21;3456.48;121817943.74;3183
2020-05-20;3486.73;122918907.33;3183
2020-05-19;3445.07;119887656.67;3183
2020-05-18;3452.93;120161223.17;3183
2020-05-15;3399.33;118168084.73;3183
2020-05-14;3367.88;117207161.59;3183
2020-05-13;3319.89;114159996.09;3183
2020-05-12;3406.35;117133166.77;3183
2020-05-08;3466.88;119155635.06;3183
2020-05-07;3422.77;117566761.62;3183
2020-05-06;3336.51;114368997.96;3183
2020-04-30;3389.79;116192812.24;3183
2020-04-29;3442.85;118005822.74;3183
2020-04-28;3325.2;113920726.3;3183
2020-04-27;3375;115640317.2;3183
2020-04-24;3360.45;115140238.33;3183
2020-04-23;3403.31;116611360.22;3183
2020-04-22;3366.29;116634377.38;3183
2020-04-21;3213.8;111941595.48;3183
2020-04-20;3286.14;114292049.39;3183
2020-04-17;3372.7;117426076.21;3183
2020-04-16;3265.9;113660138.72;3183
2020-04-15;3225.12;111754093.29;3183
2020-04-14;3294.07;114135376.3;3183
2020-04-13;3196.4;111068405.41;3183
2020-04-10;3238.98;112562340.87;3183
2020-04-09;3288.08;114291642.98;3183
2020-04-08;3246.87;111589867.45;3183
2020-04-07;3195.34;109825171.42;3183
2020-04-06;3260.14;112019963.18;3183
2020-04-03;3062.68;105316539.98;3183
2020-04-02;3109.08;106913069.3;3183
2020-04-01;3027.5;104474872.39;3183
2020-03-31;3159.1;109595585.48;3183
2020-03-30;3203.15;111064863.52;3183
2020-03-27;3130.73;108685242.23;3183
2020-03-26;3201.31;111135413.93;3183
2020-03-25;3067.19;105892330.28;3183
2020-03-24;3129.2;108348372.68;3183
2020-03-23;2797.37;96951497.53;3183
2020-03-20;2925.18;101275145.48;3183
2020-03-19;2951.64;102264839.15;3183
2020-03-18;2822.46;97787050.83;3183
2020-03-17;2944.75;101839281.3;3183
2020-03-16;2740.9;93776577.51;3183
2020-03-13;3136.46;107457294.66;3183
2020-03-12;2751.16;94431868.38;3183
2020-03-11;3056.62;105095011.56;3183
2020-03-10;3007.88;103419198.4;3183
2020-03-06;3000.58;60507557.19;3183
2020-03-05;3040.96;61148462.46;3183
2020-03-04;3156.47;63213513.56;3183
2020-03-03;3028.51;60647829.4;3183
2020-03-02;3153.54;63251328.55;3183
2020-02-28;2954.66;59706080.73;3183
2020-02-27;2958.27;58477294.34;3183
2020-02-26;3073.37;60710243.57;3183
2020-02-25;3048.72;59872667.17;3183
2020-02-21;3222.31;63266799.66;3183
2020-02-20;3259;63987343.76;3183
2020-02-19;3282.75;64434905.42;3183
2020-02-18;3242.01;63651481.9;3183
2020-02-17;3257.65;63963088.56;3183
2020-02-14;3265.39;64055102.17;3183
2020-02-13;3234.87;63456288.09;3183
2020-02-12;3286.4;61942268.38;3183
2020-02-11;3256.12;61184320.84;3183
2020-02-10;3248.38;61038785.09;3183
2020-02-07;3188.47;59836337.93;3183
2020-02-06;3217.51;60343742.78;3183
2020-02-05;3212.93;57699372.26;3183
2020-02-04;3204.31;57895004.99;3183
2020-02-03;3116.84;56427141.18;3183
2020-01-31;3088.68;55917348.68;3183
2020-01-30;3106.78;56245086.68;3183
2020-01-29;3121.1;56511117.7;3183
2020-01-28;3092.22;55988322;3183
2020-01-27;3034.33;54605077.82;3183
2020-01-24;3090.45;55966106.24;3183
2020-01-23;3111.05;56271444.3;3183
2020-01-22;3111.79;55426721.32;3183
2020-01-21;3090.62;55065171.28;3183
2020-01-20;3100.45;53929792.24;3183
2020-01-17;3102.65;55402553.63;3183
2020-01-16;3084.6;55078230.5;3183
2020-01-15;3061.11;54658804.95;3183
2020-01-14;3032.97;53658897.51;3183
2020-01-13;3057.91;54092170.71;3183
2020-01-10;3033.11;53653487.73;3183
2020-01-09;3075.43;54480616.42;3183
2019-12-31;2991.24;52989316.44;3183
2019-12-30;2991.44;52992809.79;3183
2019-12-27;2997.27;53095979.94;3183
2019-12-26;2998.96;52993958.42;3183
2019-12-25;2996.8;53018680.56;3183
2019-12-24;3001.14;53080513.69;3183
2019-12-23;3010.08;53238792.5;3183
2019-12-20;3009.11;53216194.27;3183
2019-12-19;3002.06;53091576.94;3183
2019-12-18;2986.09;52906919.07;3183
2019-12-17;2999.27;53138301.65;3183
2019-12-16;2987.89;53043258.56;3183
2019-12-13;2997.01;53320922.57;3183
2019-12-12;3010.34;53586838.37;3183
2019-12-11;2988.26;53191304.43;3183
2019-12-10;2986.64;53162449.07;3183
2019-12-09;2989.39;53950384.44;3183
2019-12-06;3002.55;54193393.04;3183
2019-12-05;2990.87;53977849.8;3183
2019-12-04;2984.07;53855105.93;3183
2019-12-03;2978.27;53750476.03;3183
2019-12-02;2986.08;53656916.25;3183
2019-11-29;3010.51;54095888.94;3183
2019-11-28;3016.03;54205519.31;3183
2019-11-27;3018.41;54198823.21;3183
2019-11-26;2992.01;54139373.83;3183
2019-11-25;2983.34;53982571.54;3183
2019-11-22;2966.89;53682913.72;3183
2019-11-21;2968.98;53719119.04;3183
2019-11-20;2958.94;51561619.45;3183
2019-11-19;2970.89;52281598.26;3183
2019-11-18;2982.17;52487433.37;3183
2019-11-15;2993.93;52691858.02;3183
2019-11-14;2971.53;52297656.34;3183
2019-11-13;2955.91;52899135.27;3183
2019-11-12;2958.44;53470474.27;3183
2019-11-11;2944.73;53321921.45;3183
2019-11-08;2951.05;53518026.46;3183
2019-11-07;2935.24;53224392.69;3183
2019-11-06;2906.98;52742168.74;3183
2019-11-05;2944.08;53569481.83;3183
2019-11-01;2918.72;52807398.94;3183
2019-10-31;2896.18;52399579.89;3183
2019-10-30;2895.93;52048090.66;3183
2019-10-29;2886.34;51875811.26;3183
2019-10-28;2902.44;52658366.64;3183
2019-10-25;2874.45;52150581.49;3183
2019-10-24;2857.28;51839130.66;3183
2019-10-23;2845.04;51608485.68;3183
2019-10-22;2842.9;52125533.53;3183
2019-10-21;2861.97;52481789.66;3183
2019-10-18;2841.39;52169418.65;3183
2019-10-17;2876.86;52820677.12;3183
2019-10-16;2865.47;52611286.56;3183
2019-10-15;2874.72;52806992.91;3183
2019-10-14;2837.16;52353078.52;3183
2019-10-11;2863.13;52858162.38;3183
2019-10-10;2850.16;52618681.29;3183
2019-10-09;2820.08;52048331.15;3183
2019-10-08;2790.17;51496121.5;3183
2019-10-07;2843.59;52533013.75;3183
2019-10-04;2859.61;54753609.88;3183
2019-10-03;2832.67;54232902.59;3183
2019-10-02;2794.82;53504290.12;3183
2019-10-01;2826.43;54209807.93;3183
2019-09-30;2848.89;54640589.5;3183
2019-09-27;2827.62;54232603.88;3183
2019-09-26;2836.64;54406700.74;3183
2019-09-25;2826.06;54202580.73;3183
2019-09-24;2814.48;53978431.61;3183
2019-09-23;2837.9;54447482.5;3183
2019-09-20;2854.37;54763459.23;3183
2019-09-19;2882.8;55303829.72;3183
2019-09-18;2868.12;54959077.47;3183
2019-09-17;2852.25;54653499.15;3183
2019-09-16;2873.36;55051900.84;3183
2019-09-13;2920.48;55951596.65;3183
2019-09-12;2936.45;56263048.47;3183
2019-09-11;2926.43;56070965.63;3183
2019-09-10;2908.75;55726833.19;3183
2019-09-09;2927.62;56086159.65;3183
2019-09-06;2928.35;56096363.16;3183
2019-09-05;2949.73;56286725.21;3183
2019-09-04;2926.68;55824561.34;3183
2019-09-03;2879.15;54916953.91;3183
2019-09-02;2892.51;55171708.42;3183
2019-08-30;2904.31;55396788.45;3183
2019-08-29;2892.37;55217184.23;3183
2019-08-28;2848.89;54346701.37;3183
2019-08-27;2816.53;53729392.31;3183
2019-08-26;2811.09;54264859.94;3183
2019-08-23;2777.43;53615036.92;3183
2019-08-22;2883.96;56487773.22;3183
2019-08-21;2910.48;56982669.95;3183
2019-08-20;2877.97;56345296.63;3183
2019-08-19;2875.74;56301599.09;3183
2019-08-16;2835.43;55512432.32;3183
2019-08-15;2764.59;54125395.6;3183
2019-08-14;2775.78;53946508.92;3183
2019-08-13;2854.74;55476150.62;3183
2019-08-12;2799.49;54402481.29;3183
2019-08-09;2827.86;54966624.78;3183
2019-08-08;2848.12;55360326.97;3183
2019-08-07;2797.84;54817347.14;3183
2019-08-06;2791.79;55094689.92;3183
2019-08-05;2736.47;54072512.05;3183
2019-08-02;2789.75;55230856.23;3183
2019-08-01;2793.33;55213026.59;3183
2019-07-31;2814.18;55625130.91;3183
2019-07-30;2854.97;56584900.83;3183
2019-07-29;2848.12;56591693.78;3183
2019-07-26;2855.7;56725989.2;3183
2019-07-25;2833.59;56286598.42;3183
2019-07-24;2848.69;55744460.6;3183
2019-07-23;2828.57;55021458.5;3183
2019-07-22;2806.79;54519491.2;3183
2019-07-19;2793.63;54263741.12;3183
2019-07-18;2816.29;54685974.85;3183
2019-07-17;2803.09;54129862.69;3183
2019-07-16;2822.74;54512102.82;3183
2019-07-15;2843.01;55162855.95;3183
2019-07-12;2839.81;55956699.13;3183
2019-07-11;2863.5;56432879.95;3183
2019-07-10;2859.32;56382002.94;3183
2019-07-09;2845;56100392.1;3183
2019-07-08;2824.45;56240526.43;3183
2019-07-05;2831.13;56373692.19;3183
2019-07-04;2839.67;56395074.76;3183
2019-07-03;2828.04;56113849.59;3183
2019-07-02;2799.17;55498638.42;3183
2019-07-01;2788.46;55281635.55;3183
2019-06-28;2762.45;54767675.51;3183
2019-06-27;2743.16;54385369.14;3183
2019-06-26;2723.53;53991206.23;3183
2019-06-25;2744.49;54406103.54;3183
2019-06-24;2785.84;55169857.82;3183
2019-06-21;2799.72;55446935.08;3183
2019-06-20;2826.91;55970783.7;3183
2019-06-19;2815.94;55751652.37;3183
2019-06-18;2812.31;55739693.02;3183
2019-06-17;2790.34;55294872.03;3183
2019-06-14;2790.15;55283248.93;3183
2019-06-13;2786.95;55218916.29;3183
2019-06-11;2792.71;55332947.44;3183
2019-06-10;2800.55;55469478.85;3183
2019-06-07;2791.8;55469856.24;3183
2019-06-06;2751.22;54666299.35;3183
2019-06-05;2731.94;54543885.98;3183
2019-06-04;2728.63;54427734.02;3183
2019-06-03;2660.97;53699371.41;3183
2019-05-31;2673.9;53960259.85;3183
2019-05-30;2710.9;54689196.21;3183
2019-05-29;2690.15;55877745.15;3183
2019-05-28;2707.42;56333228;3183
2019-05-27;2734.75;56962090.63;3183
2019-05-24;2730.09;56860096;3183
2019-05-23;2721.3;56670132.85;3183
2019-05-22;2761.02;57097512.97;3183
2019-05-21;2766.44;57215998.8;3183
2019-05-20;2752.15;56908315.52;3183
2019-05-17;2769.18;57062335.22;3183
2019-05-16;2799.14;57679573.66;3183
2019-05-15;2791.32;57514387.62;3183
2019-05-14;2774.76;57116361.06;3183
2019-05-13;2745.12;55151332.13;3183
2019-05-08;2821.18;56676905.51;3183
2019-05-07;2830.94;56873027.86;3183
2019-05-06;2850.03;57249376.27;3183
2019-04-30;2857.15;57392447.35;3183
2019-04-29;2865.57;57603376.13;3183
2019-04-26;2857.2;57564569.4;3183
2019-04-25;2814.59;56706076.52;3183
2019-04-24;2799.21;56391351.26;3183
2019-04-23;2808.91;56597737.41;3183
2019-04-22;2792.9;56289119.39;3183
2019-04-19;2788.26;56185665.03;3183
2019-04-18;2783.1;56932531.12;3183
2019-04-17;2793.56;57143357.38;3183
2019-04-16;2791.3;57097242.2;3183
2019-04-15;2795.46;57173019.07;3183
2019-04-12;2789.41;57333983.81;3183
2019-04-11;2787.07;57273792.74;3183
2019-04-10;2791.74;57369714.13;3183
2019-04-09;2809.49;58117532.98;3183
2019-04-08;2823.95;58372618.68;3183
2019-04-05;2816.09;59760244.27;3183
2019-04-04;2800.45;59428315.11;3183
2019-04-03;2805.99;59424866.77;3183
2019-04-02;2800.42;59406473.1;3183
2019-04-01;2767.56;59222243.31;3183
2019-03-29;2743.47;58724810.36;3183
2019-03-28;2718.57;58181836.97;3183
2019-03-27;2693.33;57641701.13;3183
2019-03-26;2721.11;58229053.27;3183
2019-03-25;2670.26;63703983.7;3183
2019-03-22;2671.7;63571916;3183
2019-03-21;2741.44;65231351.56;3183
2019-03-20;2717.68;64709340.3;3183
2019-03-19;2735.18;65150776.85;3183
2019-03-18;2764.71;66002072.88;3183
2019-03-15;2754.62;65658904.1;3183
2019-03-14;2749.25;65526110.71;3183
2019-03-13;2760.2;65835416.58;3183
2019-03-12;2753.7;65678275.82;3183
2019-03-11;2740.39;65416011.69;3183
2019-03-07;2696.31;64383465.92;3183
2019-03-06;2719.47;64936464.32;3183
2019-03-05;2734.01;65536315.67;3183
2019-03-04;2733.85;65967334.59;3183
2019-03-01;2741.14;66124376.98;3183
2019-02-28;2715.94;65563135.06;3183
2019-02-27;2717.85;65609295.73;3183
2019-02-26;2704.14;65286627.61;3183
2019-02-25;2714.94;65547399.41;3183
2019-02-22;2708.07;65319077.61;3183
2019-02-21;2704.88;65256798.16;3183
2019-02-20;2730.37;69727215.7;3183
2019-02-19;2727.44;70088834.99;3183
2019-02-18;2741.76;70557442.27;3183
2019-02-15;2735.55;70423299.19;3183
2019-02-14;2673.66;67826647.24;3183
2019-02-13;2682.26;68061138.63;3183
2019-02-12;2673.94;67850060.28;3183
2019-02-11;2656.16;67404195.93;3183
2019-02-08;2656.52;67377070;3183
2019-02-07;2643.56;67116489.7;3183
2019-02-06;2670.77;67931550.48;3183
2019-02-05;2677.39;68080258.66;3183
2019-02-04;2664.67;67756907.24;3183
2019-02-01;2630.3;66884691.33;3183
2019-01-31;2664.61;67757081.59;3183
2019-01-30;2645.16;67257142.63;3183
2019-01-29;2579.67;65883182.38;3183
2019-01-28;2589.17;66125812.45;3183
2019-01-25;2618.79;66662133.76;3183
2019-01-24;2611.32;66471991.25;3183
2019-01-23;2622.75;66772198.61;3183
2019-01-22;2608.8;66417197.96;3183
2019-01-21;2646.47;67325819.12;3183
2019-01-18;2651.32;67449251.23;3183
2019-01-17;2633.85;67002714.89;3183
2019-01-16;2628.06;66855397.4;3183
2019-01-15;2627.6;67816792.69;3183
2019-01-14;2584.06;66697570.58;3183
2019-01-11;2595.02;66972848.75;3183
2019-01-10;2604.92;67228374.74;3183
2019-01-09;2692.65;69516835.28;3183
2018-12-29;2576.95;66529765.11;3183
2018-12-28;2553.43;65895119.46;3183
2018-12-27;2557.49;65645366.07;3183
2018-12-26;2537.78;65134130.78;3183
2018-12-25;2398.85;62243042.35;3183
2018-12-24;2385.25;61890272.9;3183
2018-12-21;2425.23;63123518.61;3183
2018-12-20;2473.34;64377059.41;3183
2018-12-19;2498.74;65015138.44;3183
2018-12-18;2539.32;66075366.57;3183
2018-12-17;2527.9;65782041.71;3183
2018-12-14;2574.09;67299997.26;3183
2018-12-13;2635.43;68820529.65;3183
2018-12-12;2634.87;68917092.42;3183
2018-12-11;2611.44;68364444.02;3183
2018-12-10;2637.83;69055213.66;3183
2018-12-07;2622.06;68535288.17;3183
2018-12-06;2690.4;70292942.23;3183
2018-12-05;2677.77;69962883.95;3183
2018-12-04;2671.94;70513644.13;3183
2018-12-03;2770.43;72948649.87;3183
2018-11-30;2740.37;72145374.74;3183
2018-11-29;2731.53;71912454.88;3183
2018-11-28;2729.65;71927755.67;3183
2018-11-27;2652.84;69903748.52;3183
2018-11-26;2608.04;68611750.7;3183
2018-11-23;2562.61;67416650.26;3183
2018-11-22;2598.64;68357069.37;3183
2018-11-21;2585.03;67999188.55;3183
2018-11-20;2597.1;68316686.66;3183
2018-11-19;2648.45;70233668.57;3183
2018-11-16;2720.55;72037097.7;3183
2018-11-15;2773.56;73440702.99;3183
2018-11-14;2732.64;72357275.53;3183
2018-11-13;2745.57;71618126.76;3183
2018-11-12;2725.31;70776328.76;3183
2018-11-09;2757.14;70617271.85;3183
2018-11-08;2779.97;71073500.2;3183
2018-11-07;2781.65;71135425.18;3183
2018-11-06;2702.06;69139352.96;3183
2018-11-02;2678.54;68518446.41;3183
2018-11-01;2696.72;68983473.91;3183
2018-10-31;2682.06;68617782.61;3183
2018-10-30;2650.46;67639569.59;3183
2018-10-29;2612.53;67053088.9;3183
2018-10-26;2639.24;67738496.49;3183
2018-10-25;2684.4;68852929.21;3183
2018-10-24;2618.33;67158268.54;3183
2018-10-23;2702.09;69306493.12;3183
2018-10-22;2732.29;70755355.21;3183
2018-10-19;2737.01;70877679.44;3183
2018-10-18;2720.67;66450963.97;3183
2018-10-17;2765.9;66818466.81;3183
2018-10-16;2772.78;66024089.77;3183
2018-10-15;2727.79;61262673.51;3183
2018-10-12;2779.65;62427504.23;3183
2018-10-11;2716.67;60637797.55;3183
2018-10-10;2778.62;62020433.02;3183
2018-10-09;2888.78;63804589.15;3183
2018-10-08;2874.4;58023361.03;3183
2018-10-05;2855.55;57643886.45;3183
2018-10-04;2840.43;57338534.05;3183
2018-10-03;2858.06;57677037.64;3183
2018-10-02;2870.47;57927532.11;3183
2018-10-01;2871.3;58798715.02;3183
2018-09-28;2868.75;59447977.53;3183
2018-09-27;2870.19;58988789.04;3183
2018-09-26;2860.53;58790305.75;3183
2018-09-25;2882.4;59536613.31;3183
2018-09-24;2887.4;59091679.5;3183
2018-09-21;2902.06;59397454.4;3183
2018-09-20;2931.09;60034568.1;3183
2018-09-19;2937.8;60103012.98;3183
2018-09-18;2949.94;61018037.74;3183
2018-09-17;2937.65;60766745.96;3183
2018-09-14;2972.36;61531970.9;3183
2018-09-13;3014.64;62298260.8;3183
2018-09-12;3013.98;62284636.81;3183
2018-09-11;3011.71;62152975.28;3183
2018-09-10;2960.3;61092027.02;3183
2018-09-07;2925.43;59918854.98;3183
2018-09-06;2940.5;60252223.39;3183
2018-09-05;2946.13;60262452.03;3183
2018-09-04;2935.74;60049963.94;3183
2018-09-03;2955.27;59919230.96;3183
2018-08-31;2957.24;59959197.38;3183
2018-08-30;2962.27;59943273.49;3183
2018-08-29;2938.08;59453818.61;3183
2018-08-28;2918.41;58583554.38;3183
2018-08-27;2936.39;62617829.26;3183
2018-08-24;2942.79;62187470.1;3183
2018-08-23;2889.19;61622578.25;3183
2018-08-22;2875.6;61277151.35;3183
2018-08-21;2875.91;61434666.99;3183
2018-08-20;2861.57;59635310.25;3183
2018-08-17;2859.38;59589706.05;3183
2018-08-16;2832.3;54284166.96;3183
2018-08-15;2825.79;54159339.01;3183
2018-08-14;2907.32;55786249.2;3183
2018-08-13;2837.53;54447166.07;3183
2018-08-10;2821.62;54041741.99;3183
2018-08-09;2728.15;52300662.54;3183
2018-08-08;2739.6;52520045.35;3183
2018-08-07;2737.7;52421627.58;3183
2018-08-06;2728.66;52248512.25;3183
2018-08-03;2705.66;48326287.95;3183
2018-08-02;2668.78;48210500.86;3183
2018-08-01;2646.37;46152861.41;3183
2018-07-31;2657.65;46349732.96;3183
2018-07-30;2658.01;46376682.62;3183
2018-07-27;2671.68;46600308.49;3183
2018-07-26;2692.7;46966999.99;3183
2018-07-25;2710.23;47172264.69;3183
2018-07-24;2699.49;46985313.6;3183
2018-07-23;2690.2;46823582.96;3183
2018-07-20;2674.79;46579470.43;3183
2018-07-19;2658.46;46220496.99;3183
2018-07-18;2652.68;46120093.73;3183
2018-07-17;2643.58;44648634.4;3183
2018-07-16;2634.98;44085014.25;3183
2018-07-13;2633.62;45117387.49;3183
2018-07-12;2627.61;45019859.73;3183
2018-07-11;2615.58;44813879.15;3183
2018-07-10;2644.32;45306270.02;3183
2018-07-09;2647.5;44593615.04;3183
2018-07-06;2630.85;44331346.23;3183
2018-07-05;2611.21;44096597.82;3183
2018-07-04;2591.97;39771686.2;3183
2018-07-03;2589.33;39466266.94;3183
2018-07-02;2589.08;38044817.45;3183
2018-06-29;2599.89;37814005.64;3183
2018-06-28;2594.25;37731876.67;3183
2018-06-27;2562.02;37191155.66;3183
2018-06-26;2577.43;36922612.46;3183
2018-06-25;2593.54;35250187.83;3183
2018-06-22;2655.54;37121470.87;3183
2018-06-21;2645.12;36975760.26;3183
2018-06-20;2680.55;37468489.62;3183
2018-06-19;2651.16;37063619.92;3183
2018-06-18;2626.62;36720534.82;3183
2018-06-15;2614.2;36510976.85;3183
2018-06-14;2654.52;37074118;3183
2018-06-13;2616.03;37522725.93;3183
2018-06-09;2633.69;37775975.12;3183
2018-06-08;2601.39;37277737.96;3183
2018-06-07;2604.5;37322331.79;3183
2018-06-06;2605.03;37309708.15;3183
2018-06-05;2582.98;36993911.95;3183
2018-06-04;2592.12;37184673.02;3183
2018-06-01;2574.65;36934156.63;3183
2018-05-31;2572.36;36901195.43;3183
2018-05-30;2584.87;37074684.95;3183
2018-05-29;2544.49;36495492.36;3183
2018-05-28;2548.88;36558067;3183
2018-05-25;2540.09;36431865.53;3183
2018-05-24;2552.91;36777256.08;3183
2018-05-23;2547.49;36699209.44;3183
2018-05-22;2586.31;37223501.79;3183
